Description,Label
Cln lồn này xàm lồn,toxic
Có bác Đam là yên tâm quá.,non-toxic
Đậu rồi má hay đậu má rồi các bạn nhỏ ??? :))),toxic
Ai muốn video ib mình gửi nha 😊,non-toxic
Huyền thoại mẹ rồi thầy ơi,non-toxic
Cđ châu md quá tr r🤣🤣,toxic
Ncc,toxic
má dầu thơm giả sức cho ghẻ người,toxic
"Tran Dan, ong co binh thuong khong vay ong?, ong nen di gap bac si de tri binh hoang tuong nhe ong, chuc ong khoe va bot di su hoang tuong.",toxic
Việt Hưng,non-toxic
May quá tóc mình đỡ đỡ :((,non-toxic
Ông nội nào cũng ở không lắm khi không gọi điện cho bà Linh hỏi người ta đ* không Bởi vậy người ta chửi đâu có quan,toxic
Ủa nó đẹp chỗ nào vậy,non-toxic
"Đúng là mạng của bọn nó là vàng còn với dân đen như cỏ rác, mong rằng trong đám thối nát sẽ xuất hiện 1vị bao thanh thiên tái sinh.",toxic
Con nầy tới số chửi đến lũ Bắc kỳ,toxic
mưa gió tối đến chỉ muốn xem stream,non-toxic
Co hình ảnh mấy bà nầy mà nhiều ng lấy làm kênh YouTube quá há,non-toxic
cho xin facebook của đệ nhất danh hài,non-toxic
sao em chưa được fan cứng nhỉ =((,non-toxic
Thế mày ăn rồi ỉa k đc cũng tại cs á,toxic
Trường Giang nói mới tỉnh ra bạn à. Chứ đâu ai ác như chị Nhung bạn nói chết bh mới là mấy người xung quanh kìa haha.,toxic
Hay kkk,non-toxic
"đúng là cái dân Bắc Kỳ, tội này là do Đảng cả - ad cho hay :3",toxic
Có gì đâu rần rần 🙂,non-toxic
thế thì sói lấy gì uống sữa ạ???,non-toxic
Dep nhu con gai vay á,non-toxic
Lmht2020xthayba nha ae,non-toxic
Dong di troi danh khanh dam xe dung be dau . No banh xac . Do thu khau nghiep,toxic
trong ảnh nhìn đẹp trai mà sao trong clip nhìn hãm loll vậy a,toxic
em lập xong cho thầy r thầy ơi,non-toxic
B52 thích láy máy bay bà già =)),non-toxic
ngu thì,toxic
"Đào Q.Anh Q.Anh Đào câu kia là ông Độ nói, người lớn th cha m",toxic
Mi Rose đâu cũng gặp thiệt luôn,non-toxic
hơi tiếc k có ny xem cùng :(,non-toxic
chuẩn giáo án cặc to,toxic
năm nay chương trình tấu hài táo quân dẹp tiệm ! nói về diễn hài chỉ đáng xách dép quan chức việt !,toxic
Chỉ sợ khi a thành công r thì ng phụ nữ bên cạnh a kh phải là e thôi🙈🙈,non-toxic
Và từ đó ko ai thấy anh độ nữa,non-toxic
Vui quá cô ơii,non-toxic
Lệ xồn...=]],toxic
Ba nay nge noi bu cu chau ba ne,toxic
Hầy cx khá gần chỗ mình 🙄,non-toxic
"bố nó làm to, mẹ nó làm bự",toxic
Có link cho xem với mấy bạn,non-toxic
đâu?,non-toxic
Địt cụ chúng nó muốn người dân chở về thời đồ đá mất rồi? Như thế này đỡ phải sử dụng phương tiện? Địt mẹ thằng nào nghĩ ra cái luật lồn này,toxic
"Giàu thì nói cứt cũng thành cơm,nói gì chả đúng",toxic
Noi chuyen tao lai nguoi ta hoi ong mot duong ong tra loi mot neo tao Lao,toxic
Hoàng Thu Hà thế là ảnh sẽ vui lắm nha kkk,non-toxic
Gánh gánh cái l má tui bây à. Cái gì củng dân.,toxic
Bà này thèm chích thiệt,toxic
Hiếu Lư cmm,toxic
"Page thối nát ..:)) cứ ông ổng như lợn rống..có giỏi về đây mà cách mạng,tao theo..:))",toxic
Nghe pepsi nhưng lại rất coca :))),non-toxic
Bác mạnh khỏe nhé bác,non-toxic
cutee thật sự ❤️,non-toxic
Hát như cái đb v,toxic
Lần đầu tiên nhìn thấy ông đã cảm thấy rất cảm tình mong ông mãi khỏe mạnh ❤,non-toxic
GỌI TRẦN DẦN LÀ CON TINH TRÙNG KHUYẾT TẬT.,toxic
Chỉ cần kí 1 cái là đc cả trăm tỉ mà éo phải đi tù thì tội j ko làm - một a bụng bự cho biết,toxic
Sam lon la nhieu,toxic
Cố lên Việt Nam ❤️,non-toxic
Huynh Tin Đúng drama,non-toxic
8:50,non-toxic
Giờ là tới lúc bọn chúng trả thù người biểu tình,toxic
Ai xin inb tôi đi,non-toxic
Bảo dan tri thap thì tự ái :),non-toxic
#VTV1 tẩy chai con đỉ Trần Mu,toxic
Phan Thị Mỹ Dung like đê dm,toxic
Danh hài vẫn mãi mãi là danh hài thôi thầy ạ.,non-toxic
Con bóng này vào làm gì me bóng,toxic
Cha oi khau nghiep coi chung cai mieng cam bay gio,non-toxic
Uầy,non-toxic
thương cô thiệt,non-toxic
Giờ xem tinh ngủ luôn,non-toxic
Ai cho lũ chống Tổ Quốc về nước? Bọn mày mơ...,toxic
Nhiều người nỗ lực từ lúc đầu thai nên sinh ra đã ở vạch đích 😂😂😂,non-toxic
Vậy nên bầu thằng chó ad này làm đê. Nó giỏi lắm,toxic
Bài nào cũng cmt nhưng vẫn đ đc fan cứng 🤦‍♀️,toxic
Thắm thối lồn viết văn dài quá. Cần địt gì để ý cái bọn ko biết gì . :)))),toxic
"Còn mùng còn Tết, hết mùng qua mền ;)",non-toxic
triệu hồi phúc nghẹo..trọng lú,toxic
Ông này bị không bình thường hả mọi ngừi 🤧,toxic
ông già hay xaolon phết Tùng sói said :)),toxic
Tôi nói chung chung thế chứ nói riêng mỗi vụ ở Võ Văn Kiệt này hả mấy ông :),non-toxic
Chị đẹp lắm,non-toxic
Nguyễn Phương Linh sống thật đéo gì,toxic
Mà sợ r anh à,non-toxic
Ko ai cấm ổng : mà xąo múôn chết ông cư' đi tự do kể cả nơi djch bệch già lẩm cẩm ko hiểu nguươì ta nói gì bíên,toxic
:)))) alo có thằng ngu Mr Gripex ở đây không :v,toxic
"Xương máu của đồng chí mà chúng nó còn trục lợi, thì mạng sống dân đen có là gì.",toxic
Chào chi .em thích chi nói chuyên quá,non-toxic
Nghĩ đến lúc anh k còn stream nữa thì buồn nhỉ:(),non-toxic
Hôm qua em ngủ mơ thầy lập kênh mới 🙂,non-toxic
"Trúc Ngân đứng view nha, lượt like còn nhiều hơn lượt xem. 25p đã đc 1tr rồi",non-toxic
assmin đi chơi gái bị tống à :)),toxic
Hư cấu,non-toxic
Chi có đôi bàn tay rât đep,non-toxic
buồn nôn quá nè anh ơi :)),toxic
Từ bé đến lớn con chưa bao giờ được chạm vào cái này. Cầu trời 🙏 con chỉ cần được chạm vào nó thôi.,non-toxic
Ý thức như l dị đó,toxic
Việt Nam là 4 còn Thái Lan là 0,non-toxic
"đéo làm được con cặc gì ngồi múa phím suy diễn đm tụi bây , làm được cái gì như người ta rồi hãy nói loại ghen ăn tức ở",toxic
Bố yêu dz lắm tym tym❤️,non-toxic
thề chứ ăn mặc như đái tật thế =))),toxic
Cực kì thuyết phục thầy ơi,non-toxic
Cho đi học múa bale luôn,non-toxic
Ở cùng một diễn biến 😆😆,non-toxic
vừa khóc vừa cười :V,non-toxic
Hùng Công Trương Huy Nguyễn Xuân Dong Nguyen mấy xếp coi tình hình cho ae nghĩ để phòng dịch 😄😄😄,non-toxic
Quá là phí thời gian,non-toxic
9 năm  nữa  Trần  Dân  đã  chết  mất  rồi,toxic
Đức Tài em đang ở tâm dịch đây anh 😒,non-toxic
Đậu xanh rau má thằng DLV nào vào đỡ dùm cái chủ đề này cái :v ? Giải thích sao định hướng XHCN mà lỗ nhiều vậy ?,toxic
Con xài sim mobi,non-toxic
Co dep qua co oi,non-toxic
Nghe như bị hiếp dâm vậy đó :)),toxic
Tim hieu tai lieu khoa hoc di roi noi,non-toxic
Sau mà hổn hào quá sau mày lại phân biệt chủng tộc .mày quá đáng rồi linh oi,toxic
Ok thầy ơi =))),non-toxic
Chị Ba làm đéo gì có lol đâu để mà xài giẻ rách hahaha,toxic
"Hoan nghênh ông Trần Dần có tư tưởng tiến bộ, không chống cộng sản Việt Nam nữa. Chỉ có quên đi quá khứ để yêu thương . Ai cũng về già lo tu thân sám hối là điều lựa chọn tốt nhất. Chúc ông Trần Dần sống lâu 130 tuổi và luôn khỏe mạnh đẹp lão.",non-toxic
Nát từ trên xuống. Hỏi ai ra cái quyết định không được trinh sát đó?,toxic
Sạo lol hổng có gì vui nên chúng ta đừng nên sạo lol 😂,toxic
Hải Đăng t gọi tường gió oánh bỏ mịa bây giờ :((,toxic
Mỗi tháng đc có 600 bạc tiền lương mà ngu như chó. Đây gọi là con chó và ng đi săn.,toxic
Nieu mấy bà này sống thật thì phải có đạo đức! mấy bà này ko có đạo đức nói chuyện nghề ko có lót lỗ tai cái đồ quốc gia chế độ cũ bị lật đổ,toxic
Đã tiếp xúc với bao nhiêu người r,non-toxic
Chị ba ơi chị thiệt là đẹp gái. Mà chị có hai cái hòn dái.,toxic
Nhờ thằng Mỹ mà Tàu Khựa đã chiếm bải cạn năm 2012. Cảm ơn thằng chó ad đã chỉ điểm nhé,toxic
Định hợp tác sản xuất âm nhạc hay gì v Thầy 😂,non-toxic
Ha ha!🤣,non-toxic
cũng hay đóng học phí lắm :)),non-toxic
Ủa rồi ai muốn yêu mình cả đời dị ! Chồng tương lai ơi anh lên tiếng đi :)))),non-toxic
Bảo vệ thì ăn chia rồi. Còn lãnh đạo trường thì đang cố giấu!,toxic
Luôn tin tưởng bác và nhà nước,non-toxic
Ngứa dái quá thầy,toxic
Xã hội... À mà thôi.,non-toxic
Chen ơi em ko biết luôn. Người chuyển giới,non-toxic
Tin tức như cc,toxic
Chào mừng bạn đến việt nam. Xhcn do dân vì dân,non-toxic
Hỏi thui mừ :( =))),non-toxic
Rất là ... 😑,non-toxic
David Tùng,non-toxic
Cô ba cọ lông lồn chứ mình cạo bàn thời nhà nó luôn,toxic
Bèo khùng,toxic
dân bà rịa khi biết tin :))),non-toxic
"đúng thế, lòng tin của bác rất chắc chắn, ngay cả học sinh cấp 3 vẫn còn đi học được thì sợ j con virus :))",non-toxic
Kinh doanh mà suốt ngày than lỗ.kinh doanh để ăn lol ak.dkm,toxic
Hoàng Đình Sơn mấy bửa nữa hai ae ta đi biết chổ k,non-toxic
Con bóng sa đéc,toxic
E nghĩa chao chi ba vang ngoc,non-toxic
Châu Minh Đặng tâm thần có hệ thống,toxic
Clm =)),toxic
mặc dù có RTX 2080 và RX580 rồi nhưng thôi nếu a cho thì e nhận .,non-toxic
"Mày đang quay phim nó, nó liền ""trưng dụng thiết bị kỹ thuật"" của mày. Nó sẽ xoá hết những cảnh quay mà nó vòi tiền hay làm luật với mày từ nãy giờ. Hiểu chưa thằng ngu",toxic
"Dume. Đầu óc đ gì cứ như gói trà túi lọc ấy, tinh tuý thì thoát hết ra ngoài, cặn bã thì ở lại",toxic
Vu Nguyen,non-toxic
Thầy Giáo Ba ngu như Ba Rọi Béo :)))),toxic
:)) dm thối nát,toxic
vn thi deo no no cho trung Quốc bon dien,toxic
Để đây và ko nói gì,non-toxic
Hải Yến con thần kinh lạy m. Chả muốn xem cũng kệ cả họ nhà m nói để thiên hạ nó điss cho vô mồm,toxic
Tránh ra để t bắn chết mẹ nó......,toxic
Hào Nguyễn xin vid brooo,non-toxic
Nguyễn Thu Hường xin nghỉ về đi. Cuối tuần còn ngày truyền thống,non-toxic
Dạng háng bắt Sele buscu chứ gì thầy 😍,toxic
không a ưi,non-toxic
Chẳng thấy nó đẹp ở chỗ nào cả 😤,toxic
😊😊,non-toxic
Lau qua moi gap dep qua,non-toxic
Cụ này vừa bị lẫn vừa bị hoang tưởng rồi....,toxic
Chắc bệnh này mấy người có tiền sẽ bị nhiều nhỉ ...ng nghèo lo trồng lúa nuôi bò tiền đâu mà bay để rồi mắc bệnh,toxic
",..",non-toxic
Anh Minh chậm cdmm,toxic
"Kệ mẹ lồi báo, bé này dễ thương.",toxic
Cái nào không bao che cho nhau được là lôi bệnh tâm thần ra làm lá Che chắn để chối tội vậy là tưởng như căn bệnh hiểm nghèo đối với dân đen nhưng là một cái phao để cứu cho những tên cs.,toxic
Ngọc Đặng Lắt léo sao lại vào sở trường của bọn mình mới đau chứ hiuhiu,non-toxic
"Báo chí vn như cái củ căc vậy,tụi nó có con có cháu có ba có mẹ,mà ăn ở k có đức,v thôi cho con ở nhà mẹ di,cho di học làm mẹ gì,an nói xạo xược,ăn k nói có mà cũng bày đặt đẻ con,giáo dục con,cho con di học đm t khinh cái xã hội vn,khinh cái đám báo chí",toxic
Có đéo đâu chỉ khoe của người khác thì làm cái lồn què gì,toxic
"Thực ra: ba que là bọn ăn trên ngồi chốc. Chỉ mị dân cai trị để tham nhủng làm đất nước tụt hậu.. chúng là thầy của bọn bò đỏ.. mà bò mãi O nhận ra vì nhồi sọ umê, chửi càng, bò ơi nghỉ lại đi, chứ đừng để bị làm nội tạng cho giặc tàu..!",toxic
Dự tuyển ở đâu vậy,non-toxic
mặc cái quần giống thằng biến thái,toxic
Ông  Trần  Dần  nói  Chung  Chung  . Ko cụ  thể  !!!?,non-toxic
Nguyễn Thuận ca sĩ ra bài fan ý kiến chứ clg căng,toxic
Ông đấy đang ở Hà Nội ý =)),non-toxic
Dk vay,non-toxic
Phan Phan Huy bay về núi ở ẩn thôi cháu ak 🤧🤧🤧,non-toxic
Em sẽ đến đơm cái lỗ nhị thầy đêm giáng sinh🙃,toxic
Quá đáng vl anh ơi ngồi nấu mì ăn xem review thịt trâu:((,toxic
Bị môi a khóa ngay😂,non-toxic
ko đc mô anh ơi,non-toxic
chưa bở phiếu mà đã cơ cấu 4 chức vụ chủ chốt rồi thì bỏ phiếu làm gì nhỉ??,toxic
Nên kết nạp lảo ta vào Đcs vn để làm chủ tịch nước hay thủ tướng để lèo lái vn trở nên hùng mạnh như nam Hàn để không còn ai trốn qua đó làm công hay ở đợ nữa !,non-toxic
"bao phòng chưa anh, chứ em thấy giá đó hơi chua",non-toxic
"cơ mà cũng phải nể mấy ông cầm cờ thật, dù rất dở hơi nhưng cũng phải nể vì đã tạo nên hình ảnh gây mâu thuẫn tới cấp độ quốc gia (khủng bố chống khủng bố, rốt cục đéo biết đâu là khủng bố thực sự)",toxic
chị ăn gì xạo lồn chó vậy chị 3. đụ mẹ chị 3 chó hoang,toxic
Con bé này nên xuống địa ngục quá tởm,toxic
"Nam Đặng đời nó là thế ,lồn mẹ dell thấy có cái lồn gì là vui cả",toxic
Noooooooooo,non-toxic
",ai ho ông khùng trần dần len nói xàm lúc nầy vậy?",toxic
Hoàn Thành anh muốn về đâu cũng được hết 🤤,non-toxic
Sang VN thành cái l cat khong...🙈🙈🙈,toxic
"co ai biet cach nao mo nhan xet e chui con Trang Tran hok ta.con gai dan ba gi mo mieng ra la đit mè suot,ua no cung đong tinh nu ha moi nguoi",toxic
20-10 vui vẻ con bóng sadec:)),non-toxic
"Đã tham mà còn đi với ngu thì ngồi tù là đúng rồi, cứ cho là thằng khốn kia nó ma ranh đi nhưng mà nếu thằng này biết khôn mà đề phòng thì là cái mẹ gì tới mức ở tù??? Tham thì thâm thôi",toxic
Nghĩ có lộn ruột không 🤣🤣🤣,non-toxic
Người ta ra biết bao công sức tiền bạc. Mà giờ nghe nói như vậy như thay lời cảm ơn.Vãi lol thiệt 😏,toxic
Sao t gửi đc bây,non-toxic
1 tỷ như cái vải chùi lol 😏😏😏,toxic
Bọn chó chỉ biết ăn thôi,toxic
Thôi bớt ngựa ông... đừng đi tùm lum để khéo mắc bệnh rồi cách li... là dân việt nam mừng lắm rồi,toxic
Anh hai ổn không dợ 😭,non-toxic
Dân có phải toàn đầu bó đâu . Mà đcm lấy cái lý do THUỶ TRIỀU ĐỎ ra loè nhau,toxic
Tội cái quần khi không bị què. Mé nó cay.,toxic
siêu to khổng lồ :)),non-toxic
Ko biết có ý gì luôn,non-toxic
Dương =)) Làm gì kệ mẹ bạn,toxic
Chế độ hiện thời chỉ còn tồn tại nhờ vào dối trá và mị dân.,toxic
Dừng suy nghĩ và đứng dậy hành động 😬,non-toxic
Nhưng mà khi tỏ tình xong rồi bất bại vừa mất ng mình thương vừa mất luôn bạn 🙂,non-toxic
Được anh ui,non-toxic
tuân thủ đúg luật,non-toxic
Phải công nhận a độ nhà mình lời thoại nhiều thật sự,non-toxic
Tóc đẹp vai lon :)),toxic
Khi K còn cs. ĐMCS,toxic
"Trần Vỹ thật chất thì giọng k thích hợp với bài này , như mấy bài trc nghe còn có chút gọi là nhạc quê hương , giờ thì khác r",non-toxic
Cái đứa đăng bài này ngu v~ chưởng :)))) ( cả cái đứa share bài này nữa),toxic
Khoảng cách lúc nào cũng là lí do nhỉ:)),non-toxic
Con ở cai lậy nè cô ơi,non-toxic
Cực kì thuyết phục :),non-toxic
Mù mắt gaming :v,non-toxic
"Nếu tính ra toàn bị ở ngoài nước không chứ không bị trong nước , nước mình vẫn phòng dịch tốt phết đó chứ đùa",non-toxic
"Mấy chú mấy bác trị tham nhũng mạnh tay tử hình hết dùm, rồi lấy tiền lo cho dân đâu ra đó thì đéo có thằng nào rảnh phản động đâu mấy chú mấy bác ạ.",toxic
1 Điếu cho K-ATM Cao Lãnh=)),non-toxic
Ai là người bắc ở đài loan tìm tới nhà xử con này đánh cho cái mỏ nó sưng lên là nó hết chửi ah,toxic
"Tàu cộng bản chất của nó là hèn và ảo tưởng sức mạnh, võ mồm, bay lượn y như trong mấy cái phim chưởng của nó thôi.",toxic
